81;0;4671.00;10.70;287.00;0.00;0.44
82;0;796.00;10.30;1625.00;0.00;0.40
83;0;5151.00;10.32;190.00;0.00;0.40
84;0;3462.00;10.37;587.00;0.00;0.40
85;0;4596.00;11.35;640.00;0.00;0.56
86;0;1775.00;11.30;275.00;0.00;0.60
87;0;4982.00;10.80;1404.00;0.00;0.40
88;0;2003.00;10.65;374.00;0.00;0.60
89;0;4753.00;11.02;615.00;0.00;0.52
90;0;2029.00;11.92;653.00;0.00;0.44
91;0;4255.00;13.02;1133.00;0.00;0.52
92;0;3463.00;10.85;549.00;0.00;0.40
93;0;2078.00;10.32;1514.00;0.00;0.36
94;0;4076.00;10.20;1343.00;0.00;0.40
95;0;1043.00;10.60;902.00;0.00;0.36
96;0;3935.00;12.35;1498.00;0.00;0.44
97;0;4567.00;10.10;797.00;0.00;0.48
98;0;1925.00;10.12;885.00;0.00;0.40
99;0;1742.00;11.92;928.00;0.00;0.36
100;0;4188.00;12.85;1225.00;0.00;0.44
101;0;3879.00;12.05;542.00;0.00;0.40
102;0;4811.00;10.20;575.00;0.00;0.44
103;0;4203.00;11.50;802.00;0.00;0.44
104;0;1725.00;12.00;449.00;0.00;0.36
105;0;2740.00;12.05;195.00;0.00;0.48
106;0;5286.00;10.30;1177.00;0.00;0.40
107;0;4684.00;10.62;1282.00;0.00;0.36
108;0;4947.00;12.25;755.00;0.00;0.52
109;0;4924.00;10.10;1114.00;0.00;0.48
110;0;3398.00;12.65;846.00;0.00;0.44
111;0;2790.00;10.62;1528.00;0.00;0.48
112;0;4194.00;13.45;1128.00;0.00;0.44
113;0;2004.00;10.97;582.00;0.00;0.40
114;0;2259.00;10.60;1773.00;0.00;0.48
115;0;1350.00;10.30;370.00;0.00;0.44
116;0;1613.00;12.82;515.00;0.00;0.48
117;0;2903.00;10.90;445.00;0.00;0.56
118;0;3505.00;10.60;1599.00;0.00;0.40
119;0;3330.00;10.20;407.00;0.00;0.36
120;0;3508.00;11.15;708.00;0.00;0.40
121;0;3319.00;10.10;993.00;0.00;0.48
122;0;5367.00;10.60;572.00;0.00;0.40
123;0;1265.00;12.00;893.00;0.00;0.52
124;0;3695.00;10.15;648.00;0.00;0.52
125;0;4020.00;10.75;1265.00;0.00;0.40
126;0;1637.00;11.40;1644.00;0.00;0.44
127;0;1256.00;12.80;601.00;0.00;0.48
128;0;5011.00;10.70;1668.00;0.00;0.44
129;0;4869.00;11.80;1534.00;0.00;0.48
130;0;4917.00;13.75;702.00;0.00;0.40
131;0;724.00;12.50;1641.00;0.00;0.52
132;0;4276.00;10.95;413.00;0.00;0.48
133;0;1014.00;11.20;52.00;0.00;0.44
134;0;3074.00;11.22;921.00;0.00;0.44
135;0;1546.00;12.15;392.00;0.00;0.40
136;0;1929.00;17.27;1106.00;0.00;0.44
137;0;3521.00;10.70;847.00;0.00;0.44
138;0;3125.00;10.80;385.00;0.00;0.48
139;0;1310.00;10.45;767.00;0.00;0.48
140;0;3716.00;10.22;1660.00;0.00;0.32
141;0;2488.00;10.25;556.00;0.00;0.32
142;0;3863.00;11.25;944.00;0.00;0.44
143;0;3661.00;10.35;332.00;0.00;0.28
144;0;1133.00;11.60;926.00;0.00;0.44
145;0;3696.00;12.50;1542.00;0.00;0.48
146;0;3125.00;10.20;1466.00;0.00;0.28
147;0;5119.00;10.10;944.00;0.00;0.40
148;0;4708.00;17.60;1129.00;0.00;0.40
149;0;2034.00;12.45;1595.00;0.00;0.48
150;0;3965.00;10.20;1578.00;0.00;0.48
151;0;2723.00;10.60;1473.00;0.00;0.52
152;0;4479.00;11.55;1364.00;0.00;0.48
153;0;4904.00;12.07;942.00;0.00;0.52
154;0;2870.00;13.92;1543.00;0.00;0.44
155;0;4320.00;12.60;445.00;0.00;0.44
156;0;996.00;11.95;1923.00;0.00;0.40
157;0;3155.00;13.02;728.00;0.00;0.52
158;0;1752.00;11.00;266.00;0.00;0.56
159;0;4802.00;10.70;428.00;0.00;0.48
160;0;4178.00;11.70;330.00;0.00;0.48
161;0;1500.00;11.10;496.00;0.00;0.52
162;0;4398.00;12.00;761.00;0.00;0.48
163;0;4109.00;10.90;372.00;0.00;0.52
164;0;735.00;11.25;1710.00;0.00;0.44
165;0;2323.00;11.27;1841.00;0.00;0.48
166;0;2691.00;11.00;264.00;0.00;0.56
167;0;5212.00;10.40;155.00;0.00;0.40
168;0;2212.00;11.00;972.00;0.00;0.40
169;0;2132.00;10.22;1481.00;0.00;0.28
170;0;1658.00;10.05;1254.00;0.00;0.44
171;0;3210.00;12.90;622.00;0.00;0.48
172;0;4046.00;10.60;404.00;0.00;0.36
173;0;1426.00;12.55;796.00;0.00;0.40
174;0;1209.00;11.20;525.00;0.00;0.36
175;0;4307.00;11.10;374.00;0.00;0.48
176;0;2094.00;10.32;829.00;0.00;0.40
177;0;3905.00;13.87;680.00;0.00;0.48
178;0;1464.00;10.80;1571.00;0.00;0.36
179;0;3653.00;11.65;1497.00;0.00;0.40
180;0;4522.00;10.27;758.00;0.00;0.44
181;0;190.00;10.40;1188.00;0.00;0.40
182;0;3186.00;11.30;852.00;0.00;0.40
183;0;3005.00;12.15;1124.00;0.00;0.40
184;0;4599.00;10.15;817.00;0.00;0.48
185;0;2738.00;12.07;376.00;0.00;0.52
186;0;4533.00;10.80;670.00;0.00;0.56
187;0;2117.00;10.45;52.00;0.00;0.48
188;0;3027.00;13.15;312.00;0.00;0.44
189;0;5266.00;10.20;1380.00;0.00;0.48
190;0;4045.00;11.85;231.00;0.00;0.56
191;0;1521.00;10.60;1761.00;0.00;0.48
192;0;2295.00;11.52;1760.00;0.00;0.52
193;0;3002.00;11.57;1759.00;0.00;0.44
194;0;1403.00;10.32;979.00;0.00;0.48
195;0;4692.00;11.35;1922.00;0.00;0.40
196;0;4054.00;11.62;580.00;0.00;0.44
197;0;2348.00;10.15;1620.00;0.00;0.44
198;0;4505.00;10.20;1581.00;0.00;0.52
199;0;5164.00;10.12;742.00;0.00;0.24
200;0;1835.00;10.22;232.00;0.00;0.48
201;0;2204.00;11.65;920.00;0.00;0.52
202;0;2314.00;12.45;648.00;0.00;0.40
203;0;1315.00;10.70;785.00;0.00;0.36
204;0;1962.00;10.25;916.00;0.00;0.36
205;0;3956.00;12.52;1501.00;0.00;0.48
206;0;3621.00;10.35;1676.00;0.00;0.48
207;0;2281.00;11.27;596.00;0.00;0.64
208;0;1700.00;10.20;891.00;0.00;0.36
209;0;3321.00;10.20;832.00;0.00;0.36
210;0;2092.00;11.92;972.00;0.00;0.48
211;0;4005.00;11.05;299.00;0.00;0.56
212;0;2632.00;10.50;1189.00;0.00;0.40
213;0;4537.00;10.30;242.00;0.00;0.48
214;0;1769.00;13.00;406.00;0.00;0.44
215;0;3989.00;10.25;1435.00;0.00;0.48
216;0;1321.00;10.10;1353.00;0.00;0.36
217;0;2027.00;10.27;61.00;0.00;0.48
218;0;3523.00;11.20;867.00;0.00;0.44
219;0;1743.00;10.40;305.00;0.00;0.56
220;0;3750.00;10.30;440.00;0.00;0.28
221;0;959.00;11.62;61.00;0.00;0.48
222;0;1021.00;12.65;1143.00;0.00;0.52
223;0;4776.00;12.97;291.00;0.00;0.56
224;0;488.00;10.80;1700.00;0.00;0.48
225;0;2148.00;11.00;1115.00;0.00;0.44
226;0;4176.00;14.17;1163.00;0.00;0.48
227;0;4680.00;10.30;1883.00;0.00;0.44
228;0;3001.00;10.75;1395.00;0.00;0.48
229;0;3474.00;11.20;499.00;0.00;0.48
230;0;3491.00;11.00;774.00;0.00;0.36
231;0;1293.00;10.15;718.00;0.00;0.44
232;0;406.00;10.20;631.00;0.00;0.36
233;0;2745.00;10.45;1828.00;0.00;0.52
234;0;1210.00;12.67;158.00;0.00;0.52
235;0;4276.00;10.70;714.00;0.00;0.48
236;0;1122.00;13.50;1064.00;0.00;0.40
237;0;385.00;10.45;1755.00;0.00;0.44
238;0;5325.00;11.10;1444.00;0.00;0.40
239;0;5170.00;10.10;367.00;0.00;0.44
240;0;3487.00;10.20;1153.00;0.00;0.44
241;0;4865.00;11.62;1342.00;0.00;0.40
242;0;975.00;11.17;1861.00;0.00;0.40
243;0;5559.00;11.40;803.00;0.00;0.40
244;0;3655.00;11.80;1516.00;0.00;0.52
245;0;2022.00;11.10;982.00;0.00;0.36
246;0;1168.00;10.40;486.00;0.00;0.40
247;0;2253.00;10.20;441.00;0.00;0.32
248;0;3864.00;12.10;1049.00;0.00;0.48
249;0;1445.00;12.67;534.00;0.00;0.36
250;0;5141.00;10.10;380.00;0.00;0.28
251;0;2902.00;11.05;244.00;0.00;0.40
252;0;2848.00;11.35;1382.00;0.00;0.44
253;0;1271.00;10.50;828.00;0.00;0.44
254;0;4582.00;11.25;664.00;0.00;0.48
255;0;4589.00;10.25;1018.00;0.00;0.40
256;0;2169.00;10.25;858.00;0.00;0.36
257;0;767.00;10.90;36.00;0.00;0.40
258;0;4545.00;12.35;1390.00;0.00;0.44
259;0;3768.00;10.32;836.00;0.00;0.40
260;0;1824.00;11.30;672.00;0.00;0.48
261;0;1802.00;10.30;923.00;0.00;0.40
262;0;3510.00;11.00;450.00;0.00;0.44
263;0;3032.00;10.60;1155.00;0.00;0.44
264;0;2894.00;10.20;1191.00;0.00;0.40
265;0;4336.00;10.75;335.00;0.00;0.48
266;0;3496.00;10.67;424.00;0.00;0.40
267;0;2141.00;11.90;1221.00;0.00;0.40
268;0;2644.00;11.97;1086.00;0.00;0.44
269;0;1089.00;10.30;1833.00;0.00;0.40
270;0;3457.00;10.90;784.00;0.00;0.40
271;0;2785.00;12.50;193.00;0.00;0.52
272;0;2424.00;10.22;1201.00;0.00;0.36
273;0;3208.00;10.60;962.00;0.00;0.44
274;0;1553.00;12.25;633.00;0.00;0.36
275;0;1392.00;11.20;1532.00;0.00;0.44
276;0;1890.00;11.65;915.00;0.00;0.40
277;0;1399.00;12.45;1468.00;0.00;0.48
278;0;1378.00;15.90;538.00;0.00;0.56
279;0;4848.00;10.17;1122.00;0.00;0.28
280;0;4433.00;11.00;1210.00;0.00;0.40
281;0;5083.00;11.02;1335.00;0.00;0.40
282;0;1952.00;11.67;957.00;0.00;0.44
283;0;4318.00;11.30;358.00;0.00;0.44
284;0;352.00;10.70;853.00;0.00;0.40
285;0;2764.00;11.27;1016.00;0.00;0.44
286;0;4135.00;10.77;1014.00;0.00;0.44
287;0;2691.00;10.70;994.00;0.00;0.36
288;0;2856.00;10.60;1801.00;0.00;0.56
289;0;4932.00;10.27;1229.00;0.00;0.40
290;0;3439.00;10.32;1930.00;0.00;0.40
291;0;5493.00;10.95;673.00;0.00;0.40
292;0;2804.00;10.60;1491.00;0.00;0.44
293;0;4166.00;11.15;414.00;0.00;0.48
294;0;3845.00;11.07;1061.00;0.00;0.40
295;0;2153.00;11.80;1202.00;0.00;0.40
296;0;1748.00;10.20;695.00;0.00;0.40
297;0;1096.00;12.10;1005.00;0.00;0.44
298;0;3904.00;12.50;1090.00;0.00;0.40
299;0;4715.00;10.35;625.00;0.00;0.44
300;0;715.00;11.90;1698.00;0.00;0.36
301;0;2598.00;10.50;143.00;0.00;0.40
302;0;5132.00;10.20;1015.00;0.00;0.44
303;0;4875.00;12.50;1291.00;0.00;0.48
304;0;4670.00;11.35;1368.00;0.00;0.44
305;0;4376.00;10.25;1172.00;0.00;0.48
306;0;4605.00;10.90;150.00;0.00;0.48
307;0;1680.00;10.65;909.00;0.00;0.40
308;0;4043.00;10.32;1601.00;0.00;0.52
309;0;1358.00;13.60;841.00;0.00;0.40
310;0;3782.00;10.30;1098.00;0.00;0.32
311;0;2130.00;11.57;488.00;0.00;0.40
312;0;1677.00;11.15;869.00;0.00;0.40
313;0;1883.00;11.30;453.00;0.00;0.56
314;0;4938.00;10.30;1380.00;0.00;0.48
315;0;3311.00;12.15;639.00;0.00;0.48
316;0;1069.00;10.10;413.00;0.00;0.36
317;0;2731.00;11.12;408.00;0.00;0.52
318;0;1698.00;12.65;415.00;0.00;0.48
319;0;1238.00;13.35;290.00;0.00;0.48
320;0;3997.00;13.30;854.00;0.00;0.52
321;0;360.00;10.15;1240.00;0.00;0.32
322;0;2386.00;15.50;1775.00;0.00;0.48
323;0;2199.00;11.00;1703.00;0.00;0.44
324;0;2875.00;10.70;537.00;0.00;0.40
325;0;4785.00;12.05;1565.00;0.00;0.44
326;0;1218.00;10.30;1767.00;0.00;0.40
327;0;2755.00;10.10;1548.00;0.00;0.52
328;0;1852.00;15.10;716.00;0.00;0.44
329;0;3021.00;11.67;863.00;0.00;0.36
330;0;2909.00;10.40;275.00;0.00;0.44
331;0;2311.00;10.65;899.00;0.00;0.48
332;0;3493.00;12.12;244.00;0.00;0.44
333;0;2346.00;11.90;654.00;0.00;0.44
334;0;4825.00;10.22;714.00;0.00;0.56
335;0;3654.00;10.65;1539.00;0.00;0.48
336;0;1674.00;10.60;1621.00;0.00;0.44
337;0;3721.00;10.10;371.00;0.00;0.44
338;0;3085.00;15.77;376.00;0.00;0.56
339;0;1227.00;10.70;387.00;0.00;0.36
340;0;3434.00;10.37;269.00;0.00;0.36
341;0;3631.00;11.00;1652.00;0.00;0.36
342;0;3732.00;10.95;1456.00;0.00;0.52
343;0;2152.00;11.20;982.00;0.00;0.40
344;0;3962.00;11.10;269.00;0.00;0.48
345;0;2761.00;11.05;1293.00;0.00;0.52
346;0;3856.00;9.90;69.00;0.00;0.24
347;0;4345.00;12.57;770.00;0.00;0.56
348;0;1596.00;11.70;1575.00;0.00;0.44
349;0;2122.00;11.20;548.00;0.00;0.44
350;0;3074.00;10.72;552.00;0.00;0.40
351;0;2206.00;11.25;653.00;0.00;0.52
352;0;3063.00;11.25;611.00;0.00;0.44
353;0;2630.00;10.30;1816.00;0.00;0.52
354;0;1202.00;10.90;200.00;0.00;0.44
355;0;509.00;11.15;612.00;0.00;0.40
356;0;3859.00;10.20;661.00;0.00;0.40
357;0;1785.00;12.80;415.00;0.00;0.52
358;0;3059.00;12.25;1640.00;0.00;0.52
359;0;4229.00;10.80;259.00;0.00;0.44
360;0;1907.00;11.27;268.00;0.00;0.44
361;0;3190.00;10.30;1110.00;0.00;0.40
362;0;2974.00;10.72;190.00;0.00;0.44
363;0;1354.00;10.10;1669.00;0.00;0.48
364;0;4764.00;12.80;519.00;0.00;0.48
365;0;4718.00;12.45;1538.00;0.00;0.56
366;0;2661.00;11.25;1117.00;0.00;0.40
367;0;935.00;13.85;1889.00;0.00;0.48
368;0;3034.00;10.60;1233.00;0.00;0.44
369;0;2055.00;11.22;916.00;0.00;0.36
370;0;2010.00;11.00;745.00;0.00;0.40
371;0;4661.00;13.70;1441.00;0.00;0.40
372;0;3775.00;10.30;1009.00;0.00;0.44
373;0;4565.00;10.80;1461.00;0.00;0.52
374;0;1879.00;16.25;682.00;0.00;0.44
375;0;755.00;10.10;1724.00;0.00;0.40
376;0;3949.00;12.52;743.00;0.00;0.52
377;0;1154.00;10.30;206.00;0.00;0.40
378;0;930.00;11.30;1091.00;0.00;0.44
379;0;5035.00;11.90;1346.00;0.00;0.44
380;0;1548.00;15.55;1443.00;0.00;0.36
381;0;1800.00;12.37;975.00;0.00;0.48
382;0;4025.00;11.97;663.00;0.00;0.44
383;0;1579.00;10.30;222.00;0.00;0.44
384;0;5264.00;11.05;660.00;0.00;0.44
385;0;4476.00;10.17;435.00;0.00;0.48
386;0;2773.00;11.90;412.00;0.00;0.52
387;0;2211.00;10.55;862.00;0.00;0.40
388;0;4416.00;11.55;971.00;0.00;0.44
389;0;2087.00;10.77;927.00;0.00;0.36
390;0;3836.00;10.40;383.00;0.00;0.48
391;0;3863.00;10.10;791.00;0.00;0.44
392;0;2885.00;12.60;1064.00;0.00;0.40
393;0;3734.00;11.35;1627.00;0.00;0.48
394;0;866.00;10.30;917.00;0.00;0.40
395;0;4835.00;10.60;1244.00;0.00;0.44
396;0;1405.00;12.52;848.00;0.00;0.40
397;0;5435.00;11.00;1037.00;0.00;0.36
398;0;3013.00;10.55;96.00;0.00;0.40
399;0;3910.00;12.20;1521.00;0.00;0.48
400;0;5576.00;10.17;747.00;0.00;0.24
401;0;4487.00;10.17;1221.00;0.00;0.32
402;0;957.00;11.60;1917.00;0.00;0.48
403;0;2820.00;10.80;48.00;0.00;0.44
404;0;4270.00;11.27;1260.00;0.00;0.44
405;0;2142.00;10.10;1320.00;0.00;0.40
406;0;857.00;11.55;1114.00;0.00;0.48
407;0;2814.00;10.50;1523.00;0.00;0.48
408;0;403.00;9.90;1270.00;0.00;0.40
409;0;1904.00;10.70;1440.00;0.00;0.48
410;0;1619.00;12.57;921.00;0.00;0.36
411;0;1878.00;11.22;847.00;0.00;0.40
412;0;3759.00;11.00;182.00;0.00;0.48
413;0;2874.00;11.12;57.00;0.00;0.32
414;0;2728.00;10.70;1491.00;0.00;0.44
415;0;5340.00;10.15;1304.00;0.00;0.24
416;0;4872.00;11.20;917.00;0.00;0.40
417;0;1696.00;11.15;377.00;0.00;0.52
418;0;2873.00;13.10;1087.00;0.00;0.40
419;0;3033.00;10.80;116.00;0.00;0.48
420;0;1646.00;12.02;910.00;0.00;0.40
421;0;1036.00;10.70;235.00;0.00;0.52
422;0;1859.00;12.20;408.00;0.00;0.40
423;0;3122.00;11.10;83.00;0.00;0.44
424;0;3865.00;12.92;1029.00;0.00;0.44
425;0;1195.00;11.05;582.00;0.00;0.48
426;0;1396.00;11.02;936.00;0.00;0.36
427;0;1986.00;10.62;767.00;0.00;0.48
428;0;3047.00;10.30;1160.00;0.00;0.40
429;0;1981.00;10.12;1566.00;0.00;0.56
430;0;4664.00;11.02;1389.00;0.00;0.44
431;0;4818.00;11.60;932.00;0.00;0.48
432;0;4359.00;11.50;466.00;0.00;0.48
433;0;5186.00;12.70;844.00;0.00;0.44
434;0;3888.00;11.85;699.00;0.00;0.44
435;0;880.00;9.95;227.00;0.00;0.32
436;0;2520.00;10.22;345.00;0.00;0.52
437;0;1986.00;12.02;702.00;0.00;0.36
438;0;2971.00;10.10;72.00;0.00;0.28
439;0;2681.00;10.27;1506.00;0.00;0.44
440;0;1118.00;10.55;496.00;0.00;0.36
441;0;3838.00;12.65;1225.00;0.00;0.40
442;0;2243.00;10.85;1597.00;0.00;0.40
443;0;1373.00;11.95;804.00;0.00;0.52
444;0;4587.00;10.40;1081.00;0.00;0.40
445;0;3136.00;11.70;131.00;0.00;0.48
446;0;1592.00;10.20;1544.00;0.00;0.40
447;0;1759.00;11.67;880.00;0.00;0.40
448;0;3247.00;10.40;390.00;0.00;0.44
449;0;2071.00;12.17;340.00;0.00;0.56
450;0;4651.00;12.15;869.00;0.00;0.52
451;0;5211.00;10.55;996.00;0.00;0.44
452;0;3656.00;10.90;483.00;0.00;0.48
453;0;2982.00;12.22;335.00;0.00;0.44
454;0;4316.00;10.60;1273.00;0.00;0.40
455;0;2790.00;10.70;1282.00;0.00;0.36
456;0;3400.00;10.30;723.00;0.00;0.32
457;0;1229.00;10.32;1756.00;0.00;0.44
458;0;4305.00;13.05;1155.00;0.00;0.52
459;0;1245.00;10.65;1918.00;0.00;0.44
460;0;1736.00;10.67;224.00;0.00;0.52
461;0;5148.00;13.35;1459.00;0.00;0.48
462;0;3473.00;10.25;380.00;0.00;0.52
463;0;633.00;11.10;1960.00;0.00;0.40
464;0;4957.00;11.30;1643.00;0.00;0.48
465;0;2974.00;12.90;1020.00;0.00;0.48
466;0;3661.00;11.55;804.00;0.00;0.44
467;0;2918.00;11.80;375.00;0.00;0.52
468;0;2907.00;10.40;1742.00;0.00;0.44
469;0;1952.00;10.50;1490.00;0.00;0.48
470;0;2843.00;10.37;1651.00;0.00;0.52
471;0;3002.00;13.55;1574.00;0.00;0.64
472;0;4111.00;12.95;905.00;0.00;0.56
473;0;3174.00;10.85;376.00;0.00;0.52
474;0;1007.00;19.42;1015.00;0.00;0.48
475;0;2005.00;10.40;245.00;0.00;0.56
476;0;3882.00;10.75;748.00;0.00;0.56
477;0;5148.00;10.10;1993.00;0.00;0.40
478;0;4122.00;10.65;662.00;0.00;0.52
479;0;4058.00;11.20;276.00;0.00;0.56
480;0;4026.00;12.00;646.00;0.00;0.52
481;0;3131.00;11.90;1664.00;0.00;0.52
482;0;1599.00;13.02;495.00;0.00;0.44
483;0;5117.00;11.10;1276.00;0.00;0.44
484;0;1737.00;12.00;836.00;0.00;0.40
485;0;2843.00;10.12;1721.00;0.00;0.60
486;0;3275.00;10.77;1015.00;0.00;0.32
487;0;5106.00;11.35;1255.00;0.00;0.52
488;0;3907.00;11.15;1400.00;0.00;0.40
489;0;605.00;10.55;1781.00;0.00;0.48
490;0;4855.00;11.45;602.00;0.00;0.40
491;0;2825.00;11.25;1292.00;0.00;0.36
492;0;4344.00;11.30;1080.00;0.00;0.40
493;0;5125.00;10.85;1067.00;0.00;0.44
494;0;1174.00;10.25;203.00;0.00;0.44
495;0;3076.00;11.90;688.00;0.00;0.40
496;0;1149.00;10.20;276.00;0.00;0.52
497;0;4459.00;11.05;1371.00;0.00;0.48
498;0;3999.00;11.60;364.00;0.00;0.44
499;0;3692.00;10.70;794.00;0.00;0.40
500;0;1603.00;13.00;949.00;0.00;0.40
501;0;4797.00;11.05;508.00;0.00;0.56
502;0;3004.00;11.95;299.00;0.00;0.44
503;0;1187.00;10.25;523.00;0.00;0.40
504;0;5400.00;11.15;1082.00;0.00;0.44
505;0;3887.00;9.90;829.00;0.00;0.40
506;0;1800.00;10.20;540.00;0.00;0.40
507;0;384.00;10.60;696.00;0.00;0.40
508;0;4553.00;10.37;825.00;0.00;0.36
509;0;2123.00;11.40;1221.00;0.00;0.44
510;0;5201.00;9.95;1968.00;0.00;0.40
511;0;4596.00;10.10;1548.00;0.00;0.36
512;0;1992.00;11.20;533.00;0.00;0.44
513;0;4476.00;11.50;937.00;0.00;0.48
514;0;2605.00;10.10;403.00;0.00;0.36
515;0;2691.00;11.00;1712.00;0.00;0.60
516;0;5203.00;11.15;882.00;0.00;0.48
517;0;1362.00;11.00;347.00;0.00;0.40
518;0;1050.00;12.82;1118.00;0.00;0.40
519;0;4201.00;11.00;1271.00;0.00;0.44
520;0;4312.00;10.30;653.00;0.00;0.52
521;0;855.00;10.75;1933.00;0.00;0.40
522;0;5174.00;13.55;1440.00;0.00;0.44
523;0;4477.00;12.00;831.00;0.00;0.40
524;0;1938.00;10.65;839.00;0.00;0.44
525;0;1390.00;11.17;200.00;0.00;0.52
526;0;3295.00;11.20;1055.00;0.00;0.44
527;0;4691.00;12.15;1446.00;0.00;0.40
528;0;3221.00;10.62;99.00;0.00;0.40
529;0;1520.00;12.47;884.00;0.00;0.48
530;0;4439.00;11.70;534.00;0.00;0.52
531;0;2242.00;11.17;1746.00;0.00;0.48
532;0;2956.00;15.45;467.00;0.00;0.48
533;0;2157.00;10.10;1302.00;0.00;0.44
534;0;770.00;10.70;1771.00;0.00;0.44
535;0;4191.00;10.80;376.00;0.00;0.44
536;0;1750.00;10.95;285.00;0.00;0.44
537;0;3806.00;10.50;474.00;0.00;0.44
538;0;4380.00;10.27;90.00;0.00;0.40
539;0;3817.00;10.65;1637.00;0.00;0.36
540;0;4255.00;11.25;588.00;0.00;0.48
541;0;3833.00;10.20;1116.00;0.00;0.36
542;0;2214.00;10.85;1038.00;0.00;0.44
543;0;1910.00;10.32;553.00;0.00;0.44
544;0;1923.00;11.27;1480.00;0.00;0.44
545;0;1321.00;13.62;1723.00;0.00;0.48
546;0;4494.00;11.22;526.00;0.00;0.48
547;0;2855.00;11.30;482.00;0.00;0.48
548;0;3532.00;10.32;1562.00;0.00;0.40
549;0;930.00;10.20;2014.00;0.00;0.36
550;0;1031.00;11.05;77.00;0.00;0.40
551;0;5249.00;11.72;1424.00;0.00;0.48
552;0;2549.00;10.40;338.00;0.00;0.56
