119;173;166;207;land;true;plains;1
120;248;247;123;land;false;plains;1
121;175;232;162;land;false;plains;1
122;207;237;226;land;false;plains;1
123;244;146;211;land;false;plains;1
124;161;170;179;land;true;plains;1
125;205;184;223;land;false;plains;1
126;118;247;152;land;false;forest;1
127;217;185;161;land;false;plains;1
128;188;159;207;land;true;urban;1
129;213;144;230;land;false;jungle;1
130;175;163;185;land;false;plains;1
131;233;162;251;land;false;hills;1
132;251;125;227;land;false;desert;1
133;25;251;239;land;false;desert;1
134;144;225;195;land;false;plains;1
135;125;190;248;land;false;plains;1
136;228;184;184;land;false;mountain;1
137;238;152;141;land;false;forest;1
138;158;126;249;land;false;desert;1
139;251;241;28;land;false;plains;1
140;119;228;230;land;true;plains;1
141;227;76;232;land;true;plains;1
142;247;185;86;land;false;plains;1
143;211;234;176;land;true;plains;1
144;192;99;235;land;false;hills;1
145;213;228;78;land;false;plains;1
146;250;231;82;land;true;plains;1
147;229;232;199;land;true;plains;1
148;236;184;194;land;false;mountain;1
149;160;243;251;land;false;hills;1
150;215;196;195;land;false;hills;1
151;253;248;67;land;false;plains;1
152;85;221;249;land;false;urban;1
153;207;158;252;land;false;urban;1
154;162;247;186;land;false;plains;1
155;253;241;84;land;false;hills;1
156;231;244;222;land;false;hills;1
157;179;216;154;land;false;hills;1
158;173;252;183;land;false;plains;1
159;209;209;165;land;true;hills;1
160;163;223;194;land;false;desert;1
161;199;87;227;land;false;hills;1
162;181;180;183;land;false;hills;1
163;165;158;204;land;false;plains;1
164;201;246;63;land;false;plains;1
165;225;94;224;land;false;forest;1
166;169;189;223;land;false;desert;1
167;170;208;186;land;true;forest;1
168;251;76;233;land;false;plains;1
169;70;191;254;land;true;plains;1
170;189;216;112;land;true;plains;1
171;244;163;126;land;false;desert;1
172;215;243;157;land;false;plains;1
173;208;242;231;land;false;plains;1
174;238;117;224;land;false;plains;1
175;137;254;123;land;false;plains;1
176;175;141;220;land;true;desert;1
177;108;200;247;land;false;mountain;1
178;216;191;236;land;false;plains;1
179;217;173;248;land;false;hills;1
180;155;198;235;land;false;plains;1
181;174;218;168;land;false;plains;1
182;234;247;219;land;false;desert;1
183;227;114;229;land;false;plains;1
184;200;243;81;land;false;desert;1
185;241;167;130;land;false;desert;1
186;237;207;191;land;false;urban;1
187;171;250;175;land;false;urban;1
188;224;224;116;land;false;hills;1
189;220;191;216;land;false;plains;1
190;214;88;253;land;false;plains;1
191;140;219;168;land;false;hills;1
192;233;246;66;land;false;urban;1
193;167;147;204;land;false;plains;1
194;156;121;236;land;true;hills;1
195;241;146;205;land;false;plains;1
196;245;86;171;land;false;urban;1
197;190;187;207;land;false;forest;1
198;212;218;111;land;true;jungle;1
199;236;179;181;land;true;plains;1
200;157;146;227;land;true;plains;1
201;153;237;187;land;false;plains;1
202;222;181;242;land;false;desert;1
203;230;168;250;land;false;plains;1
204;220;234;120;land;false;plains;1
205;248;206;101;land;false;hills;1
206;233;174;230;land;false;plains;1
207;127;169;232;land;false;desert;1
208;161;212;158;land;false;plains;1
209;170;194;150;land;false;plains;1
210;123;230;148;land;false;jungle;1
211;231;108;174;land;false;desert;1
212;204;197;250;land;false;plains;1
213;233;86;197;land;false;forest;1
214;121;236;254;land;false;plains;1
215;223;84;220;land;false;jungle;1
216;131;186;245;land;true;forest;1
217;94;241;240;land;false;desert;1
218;212;250;234;land;false;plains;1
219;249;238;224;land;false;forest;1
220;228;128;223;land;true;plains;1
221;225;242;128;land;false;hills;1
222;241;87;195;land;false;hills;1
223;55;231;242;land;false;mountain;1
224;197;198;154;land;false;hills;1
225;242;209;83;land;false;forest;1
226;177;239;120;land;false;mountain;1
227;210;219;187;land;true;plains;1
228;238;126;194;land;false;plains;1
229;86;240;177;land;false;plains;1
230;226;64;215;land;false;desert;1
231;124;194;194;land;true;plains;1
232;197;179;234;land;true;plains;1
233;233;185;200;land;false;plains;1
234;226;171;150;land;false;hills;1
235;143;142;223;land;false;desert;1
236;189;82;235;land;false;marsh;1
237;138;249;186;land;false;plains;1
238;112;247;242;land;false;plains;1
239;189;246;129;land;true;plains;1
240;248;149;135;land;true;urban;1
241;127;185;217;land;false;jungle;1
242;251;144;226;land;false;plains;1
243;235;191;253;land;false;hills;1
244;134;189;254;land;false;plains;1
245;241;213;100;land;false;plains;1
246;165;201;229;land;false;plains;1
247;244;153;111;land;true;plains;1
248;192;238;199;land;false;plains;1
249;230;190;156;land;false;plains;1
250;163;189;222;land;true;plains;1
251;145;220;171;land;false;desert;1
252;239;228;110;land;false;plains;1
253;249;35;247;land;true;plains;1
254;200;199;205;land;false;desert;1
255;71;242;215;land;false;hills;1
256;124;190;235;land;true;plains;1
257;96;221;231;land;false;urban;1
258;234;69;248;land;false;hills;1
259;182;165;184;land;true;plains;1
260;101;249;223;land;false;plains;1
261;146;216;161;land;false;hills;1
262;249;23;229;land;false;plains;1
263;67;204;241;land;false;plains;1
264;80;249;221;land;true;plains;1
265;191;232;171;land;false;plains;1
266;183;253;67;land;false;forest;1
267;119;216;221;land;false;hills;1
268;239;170;142;land;false;hills;1
269;205;237;132;land;true;plains;1
270;215;84;235;land;false;plains;1
271;118;174;235;land;false;urban;1
272;52;252;198;land;true;plains;1
273;210;239;169;land;false;forest;1
274;171;229;181;land;false;plains;1
275;190;98;243;land;false;forest;1
276;221;168;228;land;false;plains;1
277;139;221;226;land;false;urban;1
278;65;250;222;land;false;mountain;1
279;204;245;165;land;true;plains;1
280;226;235;115;land;false;plains;1
281;148;239;165;land;false;plains;1
282;170;209;200;land;false;hills;1
283;208;127;227;land;false;plains;1
284;241;173;201;land;false;forest;1
285;167;225;181;land;false;plains;1
286;245;226;57;land;false;urban;1
287;208;138;210;land;false;plains;1
288;248;224;133;land;false;urban;1
289;221;227;122;land;false;hills;1
290;249;164;249;land;true;plains;1
291;222;228;122;land;false;urban;1
292;233;110;231;land;false;plains;1
293;138;226;230;land;false;hills;1
294;197;226;124;land;false;plains;1
295;240;219;214;land;false;plains;1
296;82;231;231;land;true;plains;1
297;217;186;108;land;false;plains;1
298;207;212;104;land;false;plains;1
299;229;245;83;land;false;desert;1
300;236;226;105;land;false;forest;1
301;250;41;236;land;false;plains;1
302;175;164;250;land;false;plains;1
303;184;203;147;land;false;plains;1
304;243;182;104;land;false;plains;1
305;254;200;230;land;false;plains;1
306;241;146;131;land;false;hills;1
307;140;207;213;land;false;plains;1
308;166;226;112;land;false;hills;1
309;196;130;194;land;false;mountain;1
310;225;251;80;land;true;plains;1
311;45;244;212;land;false;hills;1
312;194;164;188;land;false;forest;1
313;66;233;212;land;false;desert;1
314;104;236;168;land;false;plains;1
315;234;177;206;land;false;desert;1
316;249;143;137;land;true;plains;1
317;92;209;238;land;false;urban;1
318;228;95;193;land;false;hills;1
319;246;147;161;land;false;hills;1
320;254;102;221;land;false;plains;1
321;241;120;238;land;true;plains;1
322;228;149;166;land;false;hills;1
323;235;114;182;land;false;plains;1
324;238;152;129;land;false;plains;1
325;153;241;141;land;false;hills;1
326;72;248;192;land;true;forest;1
327;171;207;205;land;false;plains;1
328;215;144;185;land;false;mountain;1
329;212;158;191;land;false;plains;1
330;182;248;250;land;false;hills;1
331;193;224;235;land;true;plains;1
332;121;240;241;land;false;hills;1
333;228;86;252;land;false;desert;1
334;180;235;119;land;false;desert;1
335;217;232;133;land;false;plains;1
336;225;177;242;land;false;plains;1
337;235;134;164;land;false;plains;1
338;102;241;211;land;false;urban;1
339;107;228;253;land;false;plains;1
340;217;238;54;land;false;plains;1
341;235;129;187;land;false;plains;1
342;174;125;221;land;false;jungle;1
343;172;252;160;land;false;plains;1
344;246;211;206;land;false;desert;1
345;210;242;174;land;false;hills;1
346;225;241;237;land;true;plains;1
347;251;125;213;land;false;desert;1
348;213;254;117;land;false;plains;1
349;166;219;205;land;false;desert;1
350;148;207;158;land;false;plains;1
351;143;177;225;land;false;urban;1
352;176;112;224;land;false;desert;1
353;246;114;172;land;false;plains;1
354;121;189;254;land;false;desert;1
355;237;74;196;land;false;plains;1
356;222;253;126;land;true;plains;1
357;210;125;217;land;false;plains;1
358;174;86;254;land;false;hills;1
359;140;215;180;land;false;plains;1
360;179;193;210;land;false;desert;1
361;224;121;251;land;false;plains;1
362;236;240;174;land;false;plains;1
363;228;201;160;land;true;plains;1
364;85;251;248;land;false;desert;1
365;242;67;228;land;false;hills;1
366;129;224;227;land;false;plains;1
367;251;156;129;land;false;mountain;1
368;188;250;172;land;false;plains;1
369;231;135;143;land;false;plains;1
370;158;160;187;land;false;plains;1
371;220;34;248;land;false;hills;1
372;222;214;166;land;true;plains;1
373;97;158;250;land;false;plains;1
374;181;78;247;land;false;mountain;1
375;251;104;222;land;true;hills;1
376;240;232;75;land;false;plains;1
377;159;224;249;land;false;desert;1
378;219;162;144;land;false;forest;1
379;233;74;250;land;false;plains;1
380;226;245;143;land;false;mountain;1
381;247;230;234;land;false;hills;1
382;241;135;173;land;false;plains;1
383;201;231;174;land;true;plains;1
384;168;108;246;land;true;plains;1
385;72;249;184;land;false;desert;1
386;244;91;236;land;false;desert;1
387;112;178;254;land;true;plains;1
388;179;111;222;land;false;plains;1
389;182;109;253;land;false;plains;1
390;168;246;233;land;true;plains;1
391;155;135;249;land;false;plains;1
392;137;247;215;land;false;plains;1
393;226;144;166;land;false;jungle;1
394;222;78;240;land;true;plains;1
395;106;231;177;land;false;jungle;1
396;238;78;247;land;false;mountain;1
397;212;122;183;land;false;jungle;1
398;253;18;233;land;false;desert;1
399;222;219;117;land;false;plains;1
400;248;219;71;land;true;plains;1
401;207;128;202;land;true;jungle;1
402;186;181;220;land;false;plains;1
403;220;108;175;land;false;plains;1
404;129;231;247;land;false;plains;1
405;228;154;134;land;false;plains;1
406;149;119;251;land;false;hills;1
407;243;243;194;land;false;plains;1
408;86;225;246;land;false;plains;1
409;188;152;200;land;false;plains;1
410;154;202;237;land;false;mountain;1
411;191;165;145;land;false;plains;1
412;230;135;164;land;false;plains;1
413;240;106;246;land;false;desert;1
414;183;147;183;land;false;jungle;1
415;245;164;212;land;true;plains;1
416;179;200;176;land;false;plains;1
417;140;230;231;land;false;plains;1
418;162;200;150;land;false;forest;1
419;216;238;112;land;false;desert;1
420;95;176;239;land;false;plains;1
421;202;231;184;land;false;hills;1
422;200;180;162;land;false;desert;1
423;113;248;194;land;false;desert;1
424;245;168;107;land;false;hills;1
425;136;234;162;land;false;plains;1
426;231;207;102;land;false;forest;1
427;157;243;238;land;true;plains;1
428;239;136;194;land;true;plains;1
429;133;203;186;land;true;marsh;1
430;245;245;137;land;false;plains;1
431;229;209;70;land;false;hills;1
432;134;169;228;land;false;desert;1
433;184;184;191;land;false;hills;1
434;241;158;158;land;false;plains;1
435;254;240;202;land;true;plains;1
436;216;83;254;land;false;desert;1
437;224;211;175;land;false;plains;1
438;195;253;181;land;true;plains;1
439;201;232;138;land;false;plains;1
440;199;156;248;land;false;urban;1
441;243;171;230;land;false;hills;1
442;166;141;217;land;false;forest;1
443;225;104;179;land;false;plains;1
444;225;159;222;land;false;hills;1
445;252;191;154;land;false;desert;1
446;189;254;104;land;false;plains;1
447;211;170;191;land;false;plains;1
448;175;138;242;land;true;plains;1
449;132;248;228;land;false;hills;1
450;204;253;62;land;false;hills;1
451;137;215;233;land;true;plains;1
452;117;211;230;land;true;plains;1
453;193;234;126;land;false;hills;1
454;243;89;222;land;true;plains;1
455;196;219;231;land;false;plains;1
456;124;227;254;land;false;plains;1
457;184;189;240;land;false;plains;1
458;195;179;146;land;false;plains;1
459;254;159;186;land;true;forest;1
460;234;249;144;land;true;plains;1
461;168;145;222;land;false;hills;1
462;203;129;208;land;false;plains;1
463;119;252;169;land;false;forest;1
464;205;193;131;land;false;plains;1
465;112;220;221;land;false;hills;1
466;62;245;199;land;false;plains;1
467;110;184;244;land;false;desert;1
468;243;230;163;land;false;plains;1
469;89;221;245;land;false;plains;1
470;213;155;211;land;false;plains;1
471;111;182;212;land;false;hills;1
472;206;122;186;land;false;hills;1
473;184;224;239;land;false;desert;1
474;101;221;187;land;false;mountain;1
475;191;160;241;land;true;plains;1
476;224;167;169;land;true;plains;1
477;161;220;149;land;false;plains;1
478;202;196;240;land;false;plains;1
479;135;254;198;land;false;hills;1
480;167;177;162;land;false;plains;1
481;172;151;254;land;false;jungle;1
482;238;95;253;land;false;hills;1
483;243;53;221;land;false;plains;1
484;97;203;228;land;false;plains;1
485;182;173;230;land;false;urban;1
486;148;247;156;land;false;plains;1
487;87;247;235;land;false;plains;1
488;245;216;222;land;false;jungle;1
489;231;193;248;land;false;hills;1
490;181;206;222;land;false;plains;1
491;154;243;192;land;false;plains;1
492;209;122;207;land;false;plains;1
493;210;212;160;land;false;plains;1
494;185;208;112;land;false;desert;1
495;219;237;190;land;false;desert;1
496;217;118;168;land;false;desert;1
497;248;242;93;land;false;plains;1
498;157;141;211;land;false;desert;1
499;236;199;87;land;false;plains;1
500;254;132;243;land;false;hills;1
501;216;96;214;land;false;desert;1
502;213;227;132;land;false;hills;1
503;253;241;35;land;false;plains;1
504;110;200;223;land;false;plains;1
505;232;227;79;land;false;plains;1
506;198;209;101;land;true;plains;1
507;107;241;204;land;true;plains;1
508;228;205;102;land;false;desert;1
509;71;205;234;land;false;hills;1
510;227;190;205;land;true;marsh;1
511;218;205;129;land;true;plains;1
512;232;126;192;land;false;urban;1
513;188;188;225;land;false;plains;1
514;196;201;230;land;true;urban;1
515;206;149;175;land;false;forest;1
516;247;142;176;land;false;plains;1
517;248;187;213;land;false;plains;1
518;192;253;98;land;false;marsh;1
519;228;216;208;land;false;plains;1
520;191;70;242;land;false;desert;1
521;234;213;122;land;false;plains;1
522;162;191;227;land;false;plains;1
523;137;229;199;land;false;desert;1
524;196;220;250;land;false;forest;1
525;250;196;91;land;false;hills;1
526;186;175;148;land;false;plains;1
527;113;155;235;land;false;plains;1
528;181;143;202;land;true;plains;1
529;229;194;139;land;false;mountain;1
530;254;207;63;land;false;desert;1
531;173;166;223;land;false;hills;1
532;234;191;130;land;false;mountain;1
533;218;220;95;land;false;plains;1
534;183;212;177;land;false;plains;1
535;110;213;197;land;false;desert;1
536;239;29;246;land;false;urban;1
537;208;45;250;land;false;plains;1
538;222;244;149;land;true;plains;1
539;240;96;253;land;true;plains;1
540;203;162;166;land;false;desert;1
541;181;247;101;land;false;jungle;1
542;247;185;97;land;false;plains;1
543;136;184;254;land;true;urban;1
544;186;185;140;land;false;plains;1
545;237;215;225;land;false;mountain;1
546;213;234;236;land;false;desert;1
547;167;243;239;land;false;desert;1
548;86;199;247;land;true;plains;1
549;251;206;99;land;true;plains;1
550;215;234;77;land;false;jungle;1
551;147;182;232;land;false;hills;1
552;222;177;115;land;false;desert;1
553;227;206;82;land;false;desert;1
554;234;214;206;land;false;plains;1
555;196;198;243;land;false;plains;1
556;214;248;204;land;false;plains;1
557;150;130;250;land;false;plains;1
558;220;184;195;land;false;plains;1
559;246;202;70;land;false;plains;1
560;234;106;194;land;false;plains;1
561;109;209;194;land;false;plains;1
562;226;247;127;land;false;plains;1
563;163;112;226;land;false;forest;1
564;149;149;248;land;false;desert;1
565;120;199;240;land;false;desert;1
566;120;189;204;land;false;plains;1
567;154;203;235;land;false;desert;1
568;201;203;185;land;false;desert;1
569;199;93;251;land;false;plains;1
570;122;216;163;land;false;desert;1
571;215;136;213;land;false;plains;1
572;239;248;57;land;true;plains;1
573;88;219;213;land;false;forest;1
574;132;164;231;land;false;plains;1
575;76;242;243;land;false;desert;1
576;190;231;237;land;false;desert;1
577;228;179;177;land;false;hills;1
578;254;54;214;land;false;plains;1
579;132;236;246;land;false;hills;1
580;137;237;195;land;true;urban;1
581;184;247;98;land;false;mountain;1
582;166;155;235;land;false;desert;1
583;196;86;240;land;false;plains;1
584;224;191;242;land;false;hills;1
585;214;213;242;land;false;desert;1
586;91;228;233;land;true;plains;1
587;183;98;227;land;false;mountain;1
588;246;193;147;land;false;plains;1
589;208;175;252;land;false;plains;1
590;182;108;218;land;false;plains;1
591;173;249;134;land;true;plains;1
592;224;236;203;land;false;plains;1
593;235;120;218;land;true;plains;1
594;234;232;234;land;false;forest;1
595;192;209;149;land;false;plains;1
596;171;210;182;land;false;hills;1
597;225;193;142;land;true;plains;1
598;196;207;142;land;true;plains;1
599;250;202;249;land;false;plains;1
600;77;241;240;land;false;jungle;1
601;117;198;214;land;false;plains;1
602;77;249;249;land;false;plains;1
603;212;249;113;land;true;plains;1
604;153;163;188;land;false;plains;1
605;134;218;230;land;false;hills;1
606;235;239;190;land;false;mountain;1
607;199;233;117;land;false;plains;1
608;239;217;170;land;false;plains;1
609;251;252;211;land;false;desert;1
610;28;246;252;land;false;hills;1
611;242;211;140;land;false;jungle;1
612;231;161;185;land;false;hills;1
613;176;251;101;land;true;plains;1
614;252;66;248;land;false;plains;1
615;222;231;76;land;false;mountain;1
616;218;148;250;land;false;plains;1
617;224;143;175;land;false;desert;1
618;247;98;182;land;false;forest;1
619;238;106;195;land;false;plains;1
620;228;126;238;land;false;plains;1
621;86;178;245;land;false;plains;1
622;184;250;109;land;false;urban;1
623;174;128;209;land;false;plains;1
624;155;234;148;land;false;forest;1
625;15;250;254;land;false;plains;1
626;247;158;203;land;false;desert;1
627;158;135;224;land;false;plains;1
628;47;229;245;land;false;urban;1
629;167;104;249;land;false;hills;1
630;201;180;195;land;false;plains;1
631;246;211;189;land;false;plains;1
632;207;201;95;land;true;plains;1
633;110;220;221;land;false;plains;1
634;236;19;252;land;false;plains;1
635;202;227;144;land;false;plains;1
636;239;188;253;land;true;plains;1
637;215;140;171;land;false;hills;1
638;209;249;243;land;false;mountain;1
639;164;182;211;land;false;plains;1
640;165;232;219;land;false;plains;1
641;249;120;249;land;false;plains;1
642;218;197;207;land;false;hills;1
643;245;82;205;land;false;plains;1
644;249;248;217;land;false;plains;1
645;218;214;236;land;false;plains;1
646;216;245;118;land;false;mountain;1
647;241;103;163;land;false;plains;1
648;144;242;238;land;false;mountain;1
649;216;115;252;land;false;desert;1
650;153;176;237;land;false;mountain;1
651;121;203;191;land;false;urban;1
652;188;230;188;land;false;plains;1
653;155;150;223;land;false;urban;1
654;170;197;204;land;false;plains;1
655;90;202;216;land;false;urban;1
656;231;204;85;land;false;desert;1
657;242;30;239;land;false;plains;1
658;52;219;253;land;true;plains;1
659;197;221;199;land;false;urban;1
660;109;213;191;land;false;hills;1
661;198;246;118;land;false;urban;1
662;215;111;252;land;true;plains;1
663;240;78;209;land;false;plains;1
664;246;99;250;land;true;plains;1
665;218;198;212;land;true;urban;1
666;235;161;236;land;false;mountain;1
667;249;223;100;land;false;desert;1
668;182;234;202;land;false;plains;1
669;52;238;215;land;false;desert;1
670;203;248;90;land;false;plains;1
671;175;214;241;land;false;plains;1
672;191;214;231;land;false;urban;1
673;191;221;208;land;true;plains;1
674;69;252;220;land;true;plains;1
675;253;210;52;land;true;plains;1
676;185;175;166;land;false;desert;1
677;226;237;153;land;false;mountain;1
678;159;152;237;land;false;plains;1
679;245;109;169;land;false;plains;1
680;99;220;184;land;false;hills;1
681;182;199;178;land;true;jungle;1
682;187;229;228;land;true;plains;1
683;247;149;156;land;false;hills;1
684;140;218;196;land;false;mountain;1
685;211;250;206;land;false;plains;1
686;106;193;235;land;true;plains;1
687;244;44;213;land;false;plains;1
688;180;230;232;land;false;plains;1
689;117;193;251;land;true;plains;1
690;87;239;195;land;true;plains;1
691;208;151;187;land;false;plains;1
692;240;138;176;land;true;plains;1
693;184;162;173;land;false;plains;1
694;223;219;125;land;false;plains;1
695;150;160;234;land;true;plains;1
696;152;183;200;land;false;desert;1
697;228;224;207;land;false;desert;1
698;139;240;247;land;false;desert;1
699;125;151;225;land;false;desert;1
700;242;192;106;land;true;plains;1
701;88;217;200;land;false;plains;1
702;191;112;224;land;true;plains;1
703;243;200;111;land;false;hills;1
704;207;72;253;land;false;hills;1
705;235;105;162;land;false;desert;1
706;215;220;103;land;false;urban;1
707;226;161;115;land;false;jungle;1
708;232;141;197;land;true;plains;1
709;182;151;253;land;false;plains;1
710;168;212;175;land;false;plains;1
711;249;16;238;land;false;hills;1
712;93;241;214;land;false;desert;1
713;156;190;158;land;false;plains;1
714;222;247;158;land;true;plains;1
715;114;249;181;land;false;desert;1
716;193;179;199;land;false;desert;1
717;225;235;182;land;false;hills;1
718;218;162;141;land;false;hills;1
719;212;246;88;land;false;plains;1
720;181;217;133;land;false;plains;1
721;201;130;218;land;false;hills;1
722;215;202;173;land;true;plains;1
723;145;234;145;land;false;plains;1
724;158;212;212;land;false;plains;1
725;148;244;153;land;false;hills;1
726;170;226;210;land;false;plains;1
727;127;220;223;land;false;mountain;1
728;160;189;186;land;false;hills;1
729;219;244;209;land;false;jungle;1
730;228;179;129;land;true;plains;1
731;197;232;175;land;true;plains;1
732;105;211;250;land;false;jungle;1
733;248;67;245;land;false;plains;1
734;226;50;247;land;false;plains;1
735;180;198;254;land;true;desert;1
736;106;201;208;land;false;plains;1
737;236;254;20;land;false;hills;1
738;232;57;218;land;true;plains;1
739;54;251;218;land;false;plains;1
740;248;186;87;land;false;plains;1
741;223;218;89;land;false;plains;1
742;164;202;239;land;false;forest;1
743;91;207;206;land;true;plains;1
744;211;171;237;land;false;plains;1
745;113;243;184;land;false;plains;1
746;182;227;222;land;true;plains;1
747;239;93;194;land;false;desert;1
748;183;96;241;land;false;hills;1
749;190;234;191;land;false;plains;1
750;228;200;156;land;false;plains;1
751;221;232;208;land;false;mountain;1
752;216;141;191;land;false;urban;1
753;193;216;116;land;true;urban;1
754;77;246;202;land;false;hills;1
755;241;170;203;land;false;hills;1
756;160;228;131;land;false;plains;1
757;251;157;94;land;false;plains;1
758;184;206;226;land;true;plains;1
759;149;250;182;land;false;desert;1
760;197;178;166;land;false;plains;1
761;240;221;148;land;true;plains;1
762;116;202;248;land;false;plains;1
763;254;143;199;land;false;plains;1
764;241;221;154;land;true;plains;1
765;226;82;194;land;false;urban;1
766;93;199;224;land;false;plains;1
767;203;234;161;land;false;desert;1
768;202;240;189;land;false;plains;1
769;169;154;214;land;true;plains;1
770;211;248;228;land;false;plains;1
771;134;240;134;land;false;hills;1
772;171;142;218;land;false;hills;1
773;181;208;136;land;false;plains;1
774;254;214;253;land;false;plains;1
775;204;124;177;land;false;plains;1
776;201;75;244;land;false;urban;1
777;221;252;51;land;true;urban;1
778;58;249;234;land;false;desert;1
779;239;221;71;land;false;plains;1
780;196;142;236;land;true;plains;1
781;171;204;155;land;false;plains;1
782;146;229;136;land;false;plains;1
783;186;233;201;land;false;plains;1
784;244;248;147;land;false;desert;1
785;198;182;225;land;false;desert;1
786;192;206;118;land;false;hills;1
787;247;157;155;land;false;desert;1
788;224;96;239;land;true;plains;1
789;228;224;193;land;false;plains;1
790;254;248;104;land;false;mountain;1
791;180;205;184;land;false;desert;1
792;221;176;225;land;false;desert;1
793;246;253;115;land;false;plains;1
794;233;212;221;land;false;plains;1
795;242;184;131;land;false;plains;1
796;129;252;247;land;false;plains;1
797;159;240;185;land;false;urban;1
798;163;151;209;land;false;plains;1
799;114;251;181;land;true;plains;1
800;88;232;200;land;true;plains;1
801;115;241;219;land;false;hills;1
802;182;205;147;land;true;plains;1
803;245;180;135;land;false;plains;1
804;241;183;203;land;false;plains;1
805;166;148;206;land;false;plains;1
806;134;141;243;land;false;plains;1
807;242;72;198;land;true;plains;1
808;245;233;100;land;false;desert;1
809;77;211;249;land;false;plains;1
810;74;243;189;land;false;jungle;1
811;206;205;239;land;false;plains;1
812;165;191;221;land;true;desert;1
813;192;124;230;land;false;plains;1
814;197;150;180;land;false;mountain;1
815;254;195;94;land;false;forest;1
816;145;228;236;land;false;forest;1
817;215;207;111;land;false;mountain;1
818;213;190;168;land;false;plains;1
